blocking,ac,track,tier,species,fold,n_positive,f1,prauc
clustering,ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,3,178,0.26198,0.31935
clustering,ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,4,761,0.08516,0.52549
clustering,ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,5,207,0.29607,0.37912
clustering,ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,6,87,0.75159,0.77423
clustering,ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,7,85,0.45714,0.54028
clustering,ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,8,77,0.51667,0.62069
clustering,ACOLITE,ACOLITE_only,warning,Alexandrium_catenella,9,78,0.47619,0.57515
clustering,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,0,76,0.55639,0.58288
clustering,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,1,73,0.61789,0.69947
clustering,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,2,84,0.63514,0.732
clustering,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,3,178,0.25455,0.35395
clustering,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,4,761,0.0557,0.55363
clustering,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,5,207,0.32258,0.34285
clustering,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,6,87,0.76923,0.83358
clustering,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,7,85,0.51799,0.61557
clustering,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,8,77,0.55118,0.63953
clustering,ACOLITE,ACOLITE_roms,warning,Alexandrium_catenella,9,78,0.55814,0.64668
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,0,351,0.24046,0.34306
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,1,101,0.33977,0.27671
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,2,323,0.36753,0.36564
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,3,717,0.93343,0.95717
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,4,1178,0.82622,0.7889
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,5,593,0.91234,0.94665
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,6,162,0.54206,0.4829
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,7,153,0.48387,0.4559
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,8,154,0.44444,0.5766
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_acuminata,9,165,0.49158,0.50028
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,0,351,0.22993,0.33559
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,1,101,0.40187,0.41726
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,2,323,0.34091,0.41192
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,3,717,0.91236,0.95452
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,4,1178,0.79047,0.80247
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,5,593,0.90753,0.93813
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,6,162,0.55128,0.47601
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,7,153,0.53251,0.54576
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,8,154,0.52033,0.60316
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_acuminata,9,165,0.51389,0.5377
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,0,44,0.0,0.09292
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,1,41,0.04762,0.11629
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,2,44,0.0625,0.07148
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,3,129,0.01325,0.1278
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,4,758,0.00263,0.46397
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,5,58,0.06135,0.09626
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,6,47,0.06897,0.18221
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,7,55,0.0,0.13543
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,8,51,0.05882,0.17148
clustering,ACOLITE,ACOLITE_only,warning,Dinophysis_norvegica,9,49,0.0,0.13044
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,0,44,0.04167,0.10478
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,1,41,0.08889,0.17086
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,2,44,0.0,0.07091
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,3,129,0.0,0.14513
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,4,758,0.00264,0.4837
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,5,58,0.06122,0.09018
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,6,47,0.07018,0.19045
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,7,55,0.05882,0.15295
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,8,51,0.0625,0.16738
clustering,ACOLITE,ACOLITE_roms,warning,Dinophysis_norvegica,9,49,0.06897,0.16033
clustering,ACOLITE,ACOLITE_only,warning,Karenia,0,1302,0.20822,0.88773
clustering,ACOLITE,ACOLITE_only,warning,Karenia,1,95,0.66667,0.73708
clustering,ACOLITE,ACOLITE_only,warning,Karenia,2,113,0.28162,0.45893
clustering,ACOLITE,ACOLITE_only,warning,Karenia,3,102,0.49032,0.52504
clustering,ACOLITE,ACOLITE_only,warning,Karenia,4,261,0.16129,0.36162
clustering,ACOLITE,ACOLITE_only,warning,Karenia,5,118,0.61856,0.65069
clustering,ACOLITE,ACOLITE_only,warning,Karenia,6,133,0.71486,0.80434
clustering,ACOLITE,ACOLITE_only,warning,Karenia,7,131,0.66964,0.79266
clustering,ACOLITE,ACOLITE_only,warning,Karenia,8,119,0.657,0.77724
clustering,ACOLITE,ACOLITE_only,warning,Karenia,9,144,0.72428,0.85454
clustering,ACOLITE,ACOLITE_roms,warning,Karenia,0,1302,0.20879,0.94202
clustering,ACOLITE,ACOLITE_roms,warning,Karenia,1,95,0.41287,0.68386
clustering,ACOLITE,ACOLITE_roms,warning,Karenia,2,113,0.24398,0.56975
clustering,ACOLITE,ACOLITE_roms,warning,Karenia,3,102,0.51337,0.56373
clustering,ACOLITE,ACOLITE_roms,warning,Karenia,4,261,0.17747,0.42727
clustering,ACOLITE,ACOLITE_roms,warning,Karenia,5,118,0.6439,0.68718
clustering,ACOLITE,ACOLITE_roms,warning,Karenia,6,133,0.73984,0.82353
clustering,ACOLITE,ACOLITE_roms,warning,Karenia,7,131,0.72072,0.8786
clustering,ACOLITE,ACOLITE_roms,warning,Karenia,8,119,0.79439,0.86379
clustering,ACOLITE,ACOLITE_roms,warning,Karenia,9,144,0.75697,0.88506
clustering,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,0,107,0.56667,0.46981
clustering,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,1,117,0.45238,0.54931
clustering,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,2,114,0.39067,0.51481
clustering,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,3,207,0.31557,0.33727
clustering,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,4,829,0.42498,0.61228
clustering,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,5,299,0.48621,0.55575
clustering,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,6,114,0.55895,0.64847
clustering,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,7,112,0.59908,0.57101
clustering,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,8,116,0.45745,0.55833
clustering,ACOLITE,ACOLITE_only,warning,Pseudo-nitzschia,9,117,0.56158,0.64789
clustering,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,0,107,0.63473,0.67677
clustering,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,1,117,0.59701,0.67292
clustering,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,2,114,0.47143,0.56953
clustering,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,3,207,0.42473,0.45819
clustering,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,4,829,0.34851,0.6329
clustering,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,5,299,0.5045,0.54911
clustering,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,6,114,0.63636,0.7338
clustering,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,7,112,0.6758,0.69948
clustering,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,8,116,0.56863,0.61968
clustering,ACOLITE,ACOLITE_roms,warning,Pseudo-nitzschia,9,117,0.63265,0.76492
clustering,Baseline,Baseline_only,warning,Alexandrium_catenella,0,76,0.49123,0.56685
clustering,Baseline,Baseline_only,warning,Alexandrium_catenella,1,73,0.45455,0.61349
clustering,Baseline,Baseline_only,warning,Alexandrium_catenella,2,84,0.4539,0.42399
clustering,Baseline,Baseline_only,warning,Alexandrium_catenella,3,178,0.2381,0.31278
clustering,Baseline,Baseline_only,warning,Alexandrium_catenella,4,761,0.08059,0.51646
clustering,Baseline,Baseline_only,warning,Alexandrium_catenella,5,207,0.23642,0.35404
clustering,Baseline,Baseline_only,warning,Alexandrium_catenella,6,87,0.75497,0.79667
clustering,Baseline,Baseline_only,warning,Alexandrium_catenella,7,85,0.35971,0.43946
clustering,Baseline,Baseline_only,warning,Alexandrium_catenella,8,77,0.54386,0.62558
clustering,Baseline,Baseline_only,warning,Alexandrium_catenella,9,78,0.32759,0.43471
clustering,Baseline,Baseline_roms,warning,Alexandrium_catenella,0,76,0.55357,0.66085
clustering,Baseline,Baseline_roms,warning,Alexandrium_catenella,1,73,0.63866,0.72586
clustering,Baseline,Baseline_roms,warning,Alexandrium_catenella,2,84,0.57353,0.69768
clustering,Baseline,Baseline_roms,warning,Alexandrium_catenella,3,178,0.22831,0.34568
clustering,Baseline,Baseline_roms,warning,Alexandrium_catenella,4,761,0.05801,0.54498
clustering,Baseline,Baseline_roms,warning,Alexandrium_catenella,5,207,0.32577,0.37078
clustering,Baseline,Baseline_roms,warning,Alexandrium_catenella,6,87,0.69014,0.80435
clustering,Baseline,Baseline_roms,warning,Alexandrium_catenella,7,85,0.47328,0.5735
clustering,Baseline,Baseline_roms,warning,Alexandrium_catenella,8,77,0.55285,0.60392
clustering,Baseline,Baseline_roms,warning,Alexandrium_catenella,9,78,0.43243,0.55735
clustering,Baseline,Baseline_only,warning,Dinophysis_acuminata,0,351,0.21308,0.32657
clustering,Baseline,Baseline_only,warning,Dinophysis_acuminata,1,101,0.47458,0.38999
clustering,Baseline,Baseline_only,warning,Dinophysis_acuminata,2,323,0.40233,0.36764
clustering,Baseline,Baseline_only,warning,Dinophysis_acuminata,3,717,0.92254,0.9583
clustering,Baseline,Baseline_only,warning,Dinophysis_acuminata,4,1178,0.69212,0.81507
clustering,Baseline,Baseline_only,warning,Dinophysis_acuminata,5,593,0.90738,0.96303
clustering,Baseline,Baseline_only,warning,Dinophysis_acuminata,6,162,0.47525,0.43456
clustering,Baseline,Baseline_only,warning,Dinophysis_acuminata,7,153,0.48598,0.4398
clustering,Baseline,Baseline_only,warning,Dinophysis_acuminata,8,154,0.4661,0.60531
clustering,Baseline,Baseline_only,warning,Dinophysis_acuminata,9,165,0.45714,0.4728
clustering,Baseline,Baseline_roms,warning,Dinophysis_acuminata,0,351,0.21583,0.3244
clustering,Baseline,Baseline_roms,warning,Dinophysis_acuminata,1,101,0.45918,0.45204
clustering,Baseline,Baseline_roms,warning,Dinophysis_acuminata,2,323,0.28017,0.4476
clustering,Baseline,Baseline_roms,warning,Dinophysis_acuminata,3,717,0.93472,0.93374
clustering,Baseline,Baseline_roms,warning,Dinophysis_acuminata,4,1178,0.68972,0.82051
clustering,Baseline,Baseline_roms,warning,Dinophysis_acuminata,5,593,0.92255,0.94006
clustering,Baseline,Baseline_roms,warning,Dinophysis_acuminata,6,162,0.53968,0.45079
clustering,Baseline,Baseline_roms,warning,Dinophysis_acuminata,7,153,0.47706,0.53513
clustering,Baseline,Baseline_roms,warning,Dinophysis_acuminata,8,154,0.5124,0.60716
clustering,Baseline,Baseline_roms,warning,Dinophysis_acuminata,9,165,0.54237,0.53076
clustering,Baseline,Baseline_only,warning,Dinophysis_norvegica,0,44,0.04444,0.17487
clustering,Baseline,Baseline_only,warning,Dinophysis_norvegica,1,41,0.0,0.07104
clustering,Baseline,Baseline_only,warning,Dinophysis_norvegica,2,44,0.0,0.04559
clustering,Baseline,Baseline_only,warning,Dinophysis_norvegica,3,129,0.0,0.1215
clustering,Baseline,Baseline_only,warning,Dinophysis_norvegica,4,758,0.00263,0.5062
clustering,Baseline,Baseline_only,warning,Dinophysis_norvegica,5,58,0.06944,0.07202
clustering,Baseline,Baseline_only,warning,Dinophysis_norvegica,6,47,0.03846,0.15585
clustering,Baseline,Baseline_only,warning,Dinophysis_norvegica,7,55,0.05882,0.17514
clustering,Baseline,Baseline_only,warning,Dinophysis_norvegica,8,51,0.06897,0.16395
clustering,Baseline,Baseline_only,warning,Dinophysis_norvegica,9,49,0.0,0.14343
clustering,Baseline,Baseline_roms,warning,Dinophysis_norvegica,0,44,0.08696,0.18416
clustering,Baseline,Baseline_roms,warning,Dinophysis_norvegica,1,41,0.0,0.14838
clustering,Baseline,Baseline_roms,warning,Dinophysis_norvegica,2,44,0.0,0.06836
clustering,Baseline,Baseline_roms,warning,Dinophysis_norvegica,3,129,0.0,0.15252
clustering,Baseline,Baseline_roms,warning,Dinophysis_norvegica,4,758,0.00263,0.53065
clustering,Baseline,Baseline_roms,warning,Dinophysis_norvegica,5,58,0.10405,0.07808
clustering,Baseline,Baseline_roms,warning,Dinophysis_norvegica,6,47,0.03774,0.16275
clustering,Baseline,Baseline_roms,warning,Dinophysis_norvegica,7,55,0.0,0.16421
clustering,Baseline,Baseline_roms,warning,Dinophysis_norvegica,8,51,0.03509,0.16758
clustering,Baseline,Baseline_roms,warning,Dinophysis_norvegica,9,49,0.0,0.15448
clustering,Baseline,Baseline_only,warning,Karenia,0,1302,0.16034,0.89634
clustering,Baseline,Baseline_only,warning,Karenia,1,95,0.28571,0.55947
clustering,Baseline,Baseline_only,warning,Karenia,2,113,0.32,0.4863
clustering,Baseline,Baseline_only,warning,Karenia,3,102,0.36957,0.4661
clustering,Baseline,Baseline_only,warning,Karenia,4,261,0.26667,0.32515
clustering,Baseline,Baseline_only,warning,Karenia,5,118,0.59596,0.61708
clustering,Baseline,Baseline_only,warning,Karenia,6,133,0.69264,0.78764
clustering,Baseline,Baseline_only,warning,Karenia,7,131,0.61165,0.76672
clustering,Baseline,Baseline_only,warning,Karenia,8,119,0.67327,0.78129
clustering,Baseline,Baseline_only,warning,Karenia,9,144,0.54795,0.73584
clustering,Baseline,Baseline_roms,warning,Karenia,0,1302,0.18962,0.93341
clustering,Baseline,Baseline_roms,warning,Karenia,1,95,0.24306,0.48908
clustering,Baseline,Baseline_roms,warning,Karenia,2,113,0.30943,0.65328
clustering,Baseline,Baseline_roms,warning,Karenia,3,102,0.49231,0.55254
clustering,Baseline,Baseline_roms,warning,Karenia,4,261,0.14237,0.37449
clustering,Baseline,Baseline_roms,warning,Karenia,5,118,0.61463,0.68408
clustering,Baseline,Baseline_roms,warning,Karenia,6,133,0.71489,0.84349
clustering,Baseline,Baseline_roms,warning,Karenia,7,131,0.74561,0.85975
clustering,Baseline,Baseline_roms,warning,Karenia,8,119,0.73786,0.86987
clustering,Baseline,Baseline_roms,warning,Karenia,9,144,0.67227,0.82507
clustering,Baseline,Baseline_only,warning,Pseudo-nitzschia,0,107,0.50909,0.51948
clustering,Baseline,Baseline_only,warning,Pseudo-nitzschia,1,117,0.38824,0.39855
clustering,Baseline,Baseline_only,warning,Pseudo-nitzschia,2,114,0.44749,0.46332
clustering,Baseline,Baseline_only,warning,Pseudo-nitzschia,3,207,0.394,0.37113
clustering,Baseline,Baseline_only,warning,Pseudo-nitzschia,4,829,0.40628,0.63044
clustering,Baseline,Baseline_only,warning,Pseudo-nitzschia,5,299,0.43525,0.46127
clustering,Baseline,Baseline_only,warning,Pseudo-nitzschia,6,114,0.43182,0.50385
clustering,Baseline,Baseline_only,warning,Pseudo-nitzschia,7,112,0.63964,0.58221
clustering,Baseline,Baseline_only,warning,Pseudo-nitzschia,8,116,0.34682,0.43551
clustering,Baseline,Baseline_only,warning,Pseudo-nitzschia,9,117,0.46237,0.52275
clustering,Baseline,Baseline_roms,warning,Pseudo-nitzschia,0,107,0.61538,0.69085
clustering,Baseline,Baseline_roms,warning,Pseudo-nitzschia,1,117,0.62687,0.60472
clustering,Baseline,Baseline_roms,warning,Pseudo-nitzschia,2,114,0.61376,0.58256
clustering,Baseline,Baseline_roms,warning,Pseudo-nitzschia,3,207,0.4307,0.48675
clustering,Baseline,Baseline_roms,warning,Pseudo-nitzschia,4,829,0.36489,0.62331
clustering,Baseline,Baseline_roms,warning,Pseudo-nitzschia,5,299,0.49844,0.50412
clustering,Baseline,Baseline_roms,warning,Pseudo-nitzschia,6,114,0.56983,0.68334
clustering,Baseline,Baseline_roms,warning,Pseudo-nitzschia,7,112,0.65158,0.71884
clustering,Baseline,Baseline_roms,warning,Pseudo-nitzschia,8,116,0.45405,0.5352
clustering,Baseline,Baseline_roms,warning,Pseudo-nitzschia,9,117,0.60733,0.74
clustering,C2RCC,C2RCC_only,warning,Alexandrium_catenella,0,76,0.4,0.37059
clustering,C2RCC,C2RCC_only,warning,Alexandrium_catenella,1,73,0.13333,0.10137
clustering,C2RCC,C2RCC_only,warning,Alexandrium_catenella,2,84,0.26957,0.32174
clustering,C2RCC,C2RCC_only,warning,Alexandrium_catenella,3,178,0.26403,0.28838
clustering,C2RCC,C2RCC_only,warning,Alexandrium_catenella,4,761,0.06863,0.53238
clustering,C2RCC,C2RCC_only,warning,Alexandrium_catenella,5,207,0.31635,0.32589
clustering,C2RCC,C2RCC_only,warning,Alexandrium_catenella,6,87,0.67949,0.77434
clustering,C2RCC,C2RCC_only,warning,Alexandrium_catenella,7,85,0.42308,0.39685
clustering,C2RCC,C2RCC_only,warning,Alexandrium_catenella,8,77,0.42748,0.49631
clustering,C2RCC,C2RCC_only,warning,Alexandrium_catenella,9,78,0.4375,0.47522
clustering,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,0,76,0.54098,0.57486
clustering,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,1,73,0.51376,0.61058
clustering,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,2,84,0.58333,0.72876
clustering,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,3,178,0.26244,0.36764
clustering,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,4,761,0.05337,0.53499
clustering,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,5,207,0.34052,0.35224
clustering,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,6,87,0.73418,0.80461
clustering,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,7,85,0.50667,0.59922
clustering,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,8,77,0.55814,0.58062
clustering,C2RCC,C2RCC_roms,warning,Alexandrium_catenella,9,78,0.43697,0.53164
clustering,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,0,351,0.26721,0.22044
clustering,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,1,101,0.13571,0.21223
clustering,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,2,323,0.47305,0.3897
clustering,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,3,717,0.8166,0.90246
clustering,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,4,1178,0.74728,0.79701
clustering,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,5,593,0.84734,0.91762
clustering,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,6,162,0.51282,0.52589
clustering,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,7,153,0.49275,0.41841
clustering,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,8,154,0.42405,0.48368
clustering,C2RCC,C2RCC_only,warning,Dinophysis_acuminata,9,165,0.43732,0.44775
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,0,351,0.27402,0.30459
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,1,101,0.34646,0.37938
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,2,323,0.35073,0.44825
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,3,717,0.85501,0.89328
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,4,1178,0.66142,0.794
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,5,593,0.86308,0.89982
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,6,162,0.56024,0.48174
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,7,153,0.5125,0.54367
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,8,154,0.55882,0.60805
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_acuminata,9,165,0.52012,0.50922
clustering,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,0,44,0.1,0.04868
clustering,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,1,41,0.0,0.02652
clustering,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,2,44,0.0,0.06117
clustering,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,3,129,0.01399,0.13892
clustering,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,4,758,0.00263,0.44373
clustering,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,5,58,0.09009,0.06357
clustering,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,6,47,0.07843,0.15933
clustering,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,7,55,0.16327,0.15041
clustering,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,8,51,0.03333,0.11909
clustering,C2RCC,C2RCC_only,warning,Dinophysis_norvegica,9,49,0.03333,0.10172
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,0,44,0.07692,0.13593
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,1,41,0.0,0.10728
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,2,44,0.0,0.08372
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,3,129,0.0,0.14023
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,4,758,0.00263,0.50444
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,5,58,0.09783,0.06826
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,6,47,0.12698,0.14997
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,7,55,0.11268,0.19482
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,8,51,0.06452,0.16038
clustering,C2RCC,C2RCC_roms,warning,Dinophysis_norvegica,9,49,0.1039,0.13042
clustering,C2RCC,C2RCC_only,warning,Karenia,0,1302,0.14961,0.87472
clustering,C2RCC,C2RCC_only,warning,Karenia,1,95,0.63514,0.60382
clustering,C2RCC,C2RCC_only,warning,Karenia,2,113,0.54762,0.62932
clustering,C2RCC,C2RCC_only,warning,Karenia,3,102,0.38509,0.45885
clustering,C2RCC,C2RCC_only,warning,Karenia,4,261,0.13125,0.28519
clustering,C2RCC,C2RCC_only,warning,Karenia,5,118,0.55172,0.57048
clustering,C2RCC,C2RCC_only,warning,Karenia,6,133,0.64912,0.74625
clustering,C2RCC,C2RCC_only,warning,Karenia,7,131,0.56731,0.68619
clustering,C2RCC,C2RCC_only,warning,Karenia,8,119,0.63415,0.7271
clustering,C2RCC,C2RCC_only,warning,Karenia,9,144,0.63393,0.78077
clustering,C2RCC,C2RCC_roms,warning,Karenia,0,1302,0.09586,0.91925
clustering,C2RCC,C2RCC_roms,warning,Karenia,1,95,0.21471,0.60042
clustering,C2RCC,C2RCC_roms,warning,Karenia,2,113,0.3033,0.55045
clustering,C2RCC,C2RCC_roms,warning,Karenia,3,102,0.50575,0.53978
clustering,C2RCC,C2RCC_roms,warning,Karenia,4,261,0.12721,0.37236
clustering,C2RCC,C2RCC_roms,warning,Karenia,5,118,0.62312,0.69273
clustering,C2RCC,C2RCC_roms,warning,Karenia,6,133,0.70339,0.83325
clustering,C2RCC,C2RCC_roms,warning,Karenia,7,131,0.73303,0.86546
clustering,C2RCC,C2RCC_roms,warning,Karenia,8,119,0.75349,0.85863
