station_code,station_name,date,latitude,longitude,rel_abundance,mosaic_file,time_diff_days,rrs_B1_median,rrs_B1_max,rrs_B2_median,rrs_B2_max,rrs_B3_median,rrs_B3_max,rrs_B4_median,rrs_B4_max,rrs_B5_median,rrs_B5_max,rrs_B6_median,rrs_B6_max,rrs_B7_median,rrs_B7_max,rrs_B8A_median,rrs_B8A_max,n_pixels,n_valid_pixels
L23,I. San Pedro,2018-03-24,-43.31333,-73.66167,2.0,Mosaic_20180317_20180330.nc,7,0.0008065761649049819,0.0011605331674218178,0.0013711159117519855,0.0020542077254503965,0.0022632565815001726,0.003183427732437849,0.0005311368149705231,0.000707588973455131,0.00032404394005425274,0.0004358890582807362,8.448641165159643e-05,0.00011534283112268895,8.115620585158467e-05,0.00011112808715552092,3.2065472623798996e-05,4.39954201283399e-05,756,345
L23,I. San Pedro,2018-04-04,-43.31333,-73.66167,2.0,Mosaic_20180401_20180414.nc,3,0.004794057458639145,0.005357476882636547,0.006274123676121235,0.0070670354180037975,0.004483196884393692,0.0055601089261472225,0.0008001980604603887,0.001127113588154316,0.00048441917169839144,0.0006901343003846705,0.00013439523172564805,0.00018931609520222992,0.0001285281905438751,0.0001806482468964532,5.139871791470796e-05,7.170162280090153e-05,739,356
L23,I. San Pedro,2018-04-14,-43.31333,-73.66167,0.0,Mosaic_20180424_20180507.nc,10,0.0008738829055801034,0.008728113025426865,0.0013546396512538195,0.003657120279967785,0.001630492857657373,0.003360587637871504,0.00034642976243048906,0.0011064526624977589,0.00020878913346678019,0.0007423678180202842,5.6202377891168e-05,0.00022461469052359462,5.410442827269435e-05,0.00022979089408181608,2.146017868653871e-05,9.514922567177564e-05,736,344
L23,I. San Pedro,2018-04-30,-43.31333,-73.66167,0.0,Mosaic_20180424_20180507.nc,6,0.0008738829055801034,0.008728113025426865,0.0013546396512538195,0.003657120279967785,0.001630492857657373,0.003360587637871504,0.00034642976243048906,0.0011064526624977589,0.00020878913346678019,0.0007423678180202842,5.6202377891168e-05,0.00022461469052359462,5.410442827269435e-05,0.00022979089408181608,2.146017868653871e-05,9.514922567177564e-05,736,344
L23,I. San Pedro,2018-05-09,-43.31333,-73.66167,2.0,Mosaic_20180511_20180524.nc,2,0.0028512845747172832,0.004487865138798952,0.0030225294176489115,0.005789757240563631,0.0013280431739985943,0.0035123005509376526,0.0001758393773343414,0.0005343896918930113,0.00010097498307004571,0.00041116870124824345,2.7206009690416977e-05,0.00013233633944764733,2.5438086595386267e-05,0.0001376038562739268,9.966985089704394e-06,5.7140121498377994e-05,736,331
L23,I. San Pedro,2018-05-14,-43.31333,-73.66167,0.0,Mosaic_20180511_20180524.nc,3,0.0028512845747172832,0.004487865138798952,0.0030225294176489115,0.005789757240563631,0.0013280431739985943,0.0035123005509376526,0.0001758393773343414,0.0005343896918930113,0.00010097498307004571,0.00041116870124824345,2.7206009690416977e-05,0.00013233633944764733,2.5438086595386267e-05,0.0001376038562739268,9.966985089704394e-06,5.7140121498377994e-05,736,331
L23,I. San Pedro,2018-05-20,-43.31333,-73.66167,1.0,Mosaic_20180526_20180608.nc,6,0.002532911952584982,0.003469493705779314,0.0030937381088733673,0.004787923768162727,0.001703026588074863,0.0032427124679088593,0.00024676532484591007,0.00046636632760055363,0.00014478183584287763,0.0002791217411868274,3.972472040913999e-05,7.759927393635735e-05,3.813705552602187e-05,7.506186375394464e-05,1.5076924682944082e-05,3.0411709303734824e-05,739,356
L23,I. San Pedro,2018-06-04,-43.31333,-73.66167,2.0,Mosaic_20180526_20180608.nc,9,0.002532911952584982,0.003469493705779314,0.0030937381088733673,0.004787923768162727,0.001703026588074863,0.0032427124679088593,0.00024676532484591007,0.00046636632760055363,0.00014478183584287763,0.0002791217411868274,3.972472040913999e-05,7.759927393635735e-05,3.813705552602187e-05,7.506186375394464e-05,1.5076924682944082e-05,3.0411709303734824e-05,739,356
L23,I. San Pedro,2018-06-15,-43.31333,-73.66167,0.0,Mosaic_20180613_20180626.nc,2,0.0012597767636179924,0.004896426107734442,0.0018883664160966873,0.006209591869264841,0.0017532526981085539,0.004395779687911272,0.00032124455901794136,0.000778235262259841,0.00019140521180815995,0.0004892067518085241,5.1944341976195574e-05,0.0001517107302788645,5.02370712638367e-05,0.00015491299564018846,1.9935590898967348e-05,6.375311932060868e-05,756,345
L23,I. San Pedro,2018-07-03,-43.31333,-73.66167,0.0,Mosaic_20180703_20180716.nc,0,0.0006496036075986922,0.0015381179982796311,0.001024814904667437,0.0024311388842761517,0.0014360699569806457,0.002510976977646351,0.0003547442611306906,0.0006997483433224261,0.00021736221970058978,0.00048461617552675307,5.822895764140412e-05,0.00014098706014920026,5.5753960623405874e-05,0.00013792788377031684,2.1997995645506307e-05,5.550620335270651e-05,755,353
L23,I. San Pedro,2018-07-13,-43.31333,-73.66167,0.0,Mosaic_20180718_20180731.nc,5,0.0008918372914195061,0.0015122959157451987,0.0012833495857194066,0.0023092441260814667,0.001288876635953784,0.0023262861650437117,0.00026839430211111903,0.0012666406109929085,0.00015924227773211896,0.0010022437199950218,4.266386531526223e-05,0.0003261293168179691,4.077276025782339e-05,0.00032527968869544566,1.6099404092528857e-05,0.0001324083423241973,755,353
L23,I. San Pedro,2018-07-17,-43.31333,-73.66167,1.0,Mosaic_20180718_20180731.nc,1,0.0008918372914195061,0.0015122959157451987,0.0012833495857194066,0.0023092441260814667,0.001288876635953784,0.0023262861650437117,0.00026839430211111903,0.0012666406109929085,0.00015924227773211896,0.0010022437199950218,4.266386531526223e-05,0.0003261293168179691,4.077276025782339e-05,0.00032527968869544566,1.6099404092528857e-05,0.0001324083423241973,755,353
L23,I. San Pedro,2018-07-23,-43.31333,-73.66167,,Mosaic_20180718_20180731.nc,5,0.0008918372914195061,0.0015122959157451987,0.0012833495857194066,0.0023092441260814667,0.001288876635953784,0.0023262861650437117,0.00026839430211111903,0.0012666406109929085,0.00015924227773211896,0.0010022437199950218,4.266386531526223e-05,0.0003261293168179691,4.077276025782339e-05,0.00032527968869544566,1.6099404092528857e-05,0.0001324083423241973,755,353
L23,I. San Pedro,2018-07-24,-43.31333,-73.66167,,Mosaic_20180718_20180731.nc,6,0.0008918372914195061,0.0015122959157451987,0.0012833495857194066,0.0023092441260814667,0.001288876635953784,0.0023262861650437117,0.00026839430211111903,0.0012666406109929085,0.00015924227773211896,0.0010022437199950218,4.266386531526223e-05,0.0003261293168179691,4.077276025782339e-05,0.00032527968869544566,1.6099404092528857e-05,0.0001324083423241973,755,353
L23,I. San Pedro,2018-07-26,-43.31333,-73.66167,,Mosaic_20180718_20180731.nc,8,0.0008918372914195061,0.0015122959157451987,0.0012833495857194066,0.0023092441260814667,0.001288876635953784,0.0023262861650437117,0.00026839430211111903,0.0012666406109929085,0.00015924227773211896,0.0010022437199950218,4.266386531526223e-05,0.0003261293168179691,4.077276025782339e-05,0.00032527968869544566,1.6099404092528857e-05,0.0001324083423241973,755,353
L23,I. San Pedro,2018-07-27,-43.31333,-73.66167,,Mosaic_20180718_20180731.nc,9,0.0008918372914195061,0.0015122959157451987,0.0012833495857194066,0.0023092441260814667,0.001288876635953784,0.0023262861650437117,0.00026839430211111903,0.0012666406109929085,0.00015924227773211896,0.0010022437199950218,4.266386531526223e-05,0.0003261293168179691,4.077276025782339e-05,0.00032527968869544566,1.6099404092528857e-05,0.0001324083423241973,755,353
L23,I. San Pedro,2018-07-29,-43.31333,-73.66167,0.0,Mosaic_20180807_20180820.nc,9,0.003293579211458564,0.004671317059546709,0.0036942812148481607,0.005863390397280455,0.0016904406948015094,0.0033398899249732494,0.0002484733413439244,0.0009252710733562708,0.0001482300431234762,0.000799689965788275,4.115816409466788e-05,0.00029310761601664126,3.928235673811287e-05,0.0003068412479478866,1.5661587895010598e-05,0.0001316142443101853,739,351
L23,I. San Pedro,2018-07-31,-43.31333,-73.66167,,Mosaic_20180807_20180820.nc,7,0.003293579211458564,0.004671317059546709,0.0036942812148481607,0.005863390397280455,0.0016904406948015094,0.0033398899249732494,0.0002484733413439244,0.0009252710733562708,0.0001482300431234762,0.000799689965788275,4.115816409466788e-05,0.00029310761601664126,3.928235673811287e-05,0.0003068412479478866,1.5661587895010598e-05,0.0001316142443101853,739,351
L23,I. San Pedro,2018-08-03,-43.31333,-73.66167,1.0,Mosaic_20180807_20180820.nc,4,0.003293579211458564,0.004671317059546709,0.0036942812148481607,0.005863390397280455,0.0016904406948015094,0.0033398899249732494,0.0002484733413439244,0.0009252710733562708,0.0001482300431234762,0.000799689965788275,4.115816409466788e-05,0.00029310761601664126,3.928235673811287e-05,0.0003068412479478866,1.5661587895010598e-05,0.0001316142443101853,739,351
L23,I. San Pedro,2018-08-05,-43.31333,-73.66167,,Mosaic_20180807_20180820.nc,2,0.003293579211458564,0.004671317059546709,0.0036942812148481607,0.005863390397280455,0.0016904406948015094,0.0033398899249732494,0.0002484733413439244,0.0009252710733562708,0.0001482300431234762,0.000799689965788275,4.115816409466788e-05,0.00029310761601664126,3.928235673811287e-05,0.0003068412479478866,1.5661587895010598e-05,0.0001316142443101853,739,351
L23,I. San Pedro,2018-08-06,-43.31333,-73.66167,,Mosaic_20180807_20180820.nc,1,0.003293579211458564,0.004671317059546709,0.0036942812148481607,0.005863390397280455,0.0016904406948015094,0.0033398899249732494,0.0002484733413439244,0.0009252710733562708,0.0001482300431234762,0.000799689965788275,4.115816409466788e-05,0.00029310761601664126,3.928235673811287e-05,0.0003068412479478866,1.5661587895010598e-05,0.0001316142443101853,739,351
L23,I. San Pedro,2018-08-07,-43.31333,-73.66167,,Mosaic_20180807_20180820.nc,0,0.003293579211458564,0.004671317059546709,0.0036942812148481607,0.005863390397280455,0.0016904406948015094,0.0033398899249732494,0.0002484733413439244,0.0009252710733562708,0.0001482300431234762,0.000799689965788275,4.115816409466788e-05,0.00029310761601664126,3.928235673811287e-05,0.0003068412479478866,1.5661587895010598e-05,0.0001316142443101853,739,351
L23,I. San Pedro,2018-08-20,-43.31333,-73.66167,,Mosaic_20180827_20180909.nc,7,0.0018419362604618073,0.0032642849255353212,0.002337060635909438,0.004422666970640421,0.0015112592373043299,0.002679934725165367,0.00023349492403212935,0.00040636686026118696,0.00013550858420785517,0.00024237862089648843,3.667292185127735e-05,6.745560676790774e-05,3.4714517823886126e-05,6.446636689361185e-05,1.366134802083252e-05,2.585958645795472e-05,756,345
L23,I. San Pedro,2018-08-21,-43.31333,-73.66167,1.0,Mosaic_20180827_20180909.nc,6,0.0018419362604618073,0.0032642849255353212,0.002337060635909438,0.004422666970640421,0.0015112592373043299,0.002679934725165367,0.00023349492403212935,0.00040636686026118696,0.00013550858420785517,0.00024237862089648843,3.667292185127735e-05,6.745560676790774e-05,3.4714517823886126e-05,6.446636689361185e-05,1.366134802083252e-05,2.585958645795472e-05,756,345
L23,I. San Pedro,2018-08-30,-43.31333,-73.66167,,Mosaic_20180827_20180909.nc,3,0.0018419362604618073,0.0032642849255353212,0.002337060635909438,0.004422666970640421,0.0015112592373043299,0.002679934725165367,0.00023349492403212935,0.00040636686026118696,0.00013550858420785517,0.00024237862089648843,3.667292185127735e-05,6.745560676790774e-05,3.4714517823886126e-05,6.446636689361185e-05,1.366134802083252e-05,2.585958645795472e-05,756,345
L23,I. San Pedro,2018-08-31,-43.31333,-73.66167,,Mosaic_20180827_20180909.nc,4,0.0018419362604618073,0.0032642849255353212,0.002337060635909438,0.004422666970640421,0.0015112592373043299,0.002679934725165367,0.00023349492403212935,0.00040636686026118696,0.00013550858420785517,0.00024237862089648843,3.667292185127735e-05,6.745560676790774e-05,3.4714517823886126e-05,6.446636689361185e-05,1.366134802083252e-05,2.585958645795472e-05,756,345
L23,I. San Pedro,2018-09-01,-43.31333,-73.66167,,Mosaic_20180827_20180909.nc,5,0.0018419362604618073,0.0032642849255353212,0.002337060635909438,0.004422666970640421,0.0015112592373043299,0.002679934725165367,0.00023349492403212935,0.00040636686026118696,0.00013550858420785517,0.00024237862089648843,3.667292185127735e-05,6.745560676790774e-05,3.4714517823886126e-05,6.446636689361185e-05,1.366134802083252e-05,2.585958645795472e-05,756,345
L23,I. San Pedro,2018-09-06,-43.31333,-73.66167,3.0,Mosaic_20180911_20180924.nc,5,0.0018549204105511308,0.0059670256450772285,0.0028607130516320467,0.0047762771137058735,0.00280563673004508,0.006347712129354477,0.0004901515203528106,0.001203575055114925,0.0002960636338684708,0.0007409281679429114,8.0548066762276e-05,0.00019708700710907578,7.749631186015904e-05,0.000193255182239227,3.103623748756945e-05,7.78483590693213e-05,756,193
L23,I. San Pedro,2018-09-08,-43.31333,-73.66167,,Mosaic_20180911_20180924.nc,3,0.0018549204105511308,0.0059670256450772285,0.0028607130516320467,0.0047762771137058735,0.00280563673004508,0.006347712129354477,0.0004901515203528106,0.001203575055114925,0.0002960636338684708,0.0007409281679429114,8.0548066762276e-05,0.00019708700710907578,7.749631186015904e-05,0.000193255182239227,3.103623748756945e-05,7.78483590693213e-05,756,193
L23,I. San Pedro,2018-09-09,-43.31333,-73.66167,,Mosaic_20180911_20180924.nc,2,0.0018549204105511308,0.0059670256450772285,0.0028607130516320467,0.0047762771137058735,0.00280563673004508,0.006347712129354477,0.0004901515203528106,0.001203575055114925,0.0002960636338684708,0.0007409281679429114,8.0548066762276e-05,0.00019708700710907578,7.749631186015904e-05,0.000193255182239227,3.103623748756945e-05,7.78483590693213e-05,756,193
L23,I. San Pedro,2018-09-12,-43.31333,-73.66167,,Mosaic_20180911_20180924.nc,1,0.0018549204105511308,0.0059670256450772285,0.0028607130516320467,0.0047762771137058735,0.00280563673004508,0.006347712129354477,0.0004901515203528106,0.001203575055114925,0.0002960636338684708,0.0007409281679429114,8.0548066762276e-05,0.00019708700710907578,7.749631186015904e-05,0.000193255182239227,3.103623748756945e-05,7.78483590693213e-05,756,193
L23,I. San Pedro,2018-09-13,-43.31333,-73.66167,,Mosaic_20180911_20180924.nc,2,0.0018549204105511308,0.0059670256450772285,0.0028607130516320467,0.0047762771137058735,0.00280563673004508,0.006347712129354477,0.0004901515203528106,0.001203575055114925,0.0002960636338684708,0.0007409281679429114,8.0548066762276e-05,0.00019708700710907578,7.749631186015904e-05,0.000193255182239227,3.103623748756945e-05,7.78483590693213e-05,756,193
L23,I. San Pedro,2018-09-14,-43.31333,-73.66167,,Mosaic_20180911_20180924.nc,3,0.0018549204105511308,0.0059670256450772285,0.0028607130516320467,0.0047762771137058735,0.00280563673004508,0.006347712129354477,0.0004901515203528106,0.001203575055114925,0.0002960636338684708,0.0007409281679429114,8.0548066762276e-05,0.00019708700710907578,7.749631186015904e-05,0.000193255182239227,3.103623748756945e-05,7.78483590693213e-05,756,193
L23,I. San Pedro,2018-09-15,-43.31333,-73.66167,2.0,Mosaic_20180911_20180924.nc,4,0.0018549204105511308,0.0059670256450772285,0.0028607130516320467,0.0047762771137058735,0.00280563673004508,0.006347712129354477,0.0004901515203528106,0.001203575055114925,0.0002960636338684708,0.0007409281679429114,8.0548066762276e-05,0.00019708700710907578,7.749631186015904e-05,0.000193255182239227,3.103623748756945e-05,7.78483590693213e-05,756,193
L23,I. San Pedro,2018-10-01,-43.31333,-73.66167,4.0,Mosaic_20181003_20181016.nc,2,0.0010391848627477884,0.0038222861476242542,0.0013788921060040593,0.0025101506616920233,0.0015616780146956444,0.004317675717175007,0.0005155906546860933,0.001093573751859367,0.0003635442117229104,0.0007505481480620801,0.00010596975334919989,0.0002169250656152144,0.00010461508645676076,0.0002160484582418576,4.2505391320446506e-05,8.805631659924984e-05,756,27
L23,I. San Pedro,2018-10-02,-43.31333,-73.66167,,Mosaic_20181003_20181016.nc,1,0.0010391848627477884,0.0038222861476242542,0.0013788921060040593,0.0025101506616920233,0.0015616780146956444,0.004317675717175007,0.0005155906546860933,0.001093573751859367,0.0003635442117229104,0.0007505481480620801,0.00010596975334919989,0.0002169250656152144,0.00010461508645676076,0.0002160484582418576,4.2505391320446506e-05,8.805631659924984e-05,756,27
L23,I. San Pedro,2018-10-03,-43.31333,-73.66167,,Mosaic_20181003_20181016.nc,0,0.0010391848627477884,0.0038222861476242542,0.0013788921060040593,0.0025101506616920233,0.0015616780146956444,0.004317675717175007,0.0005155906546860933,0.001093573751859367,0.0003635442117229104,0.0007505481480620801,0.00010596975334919989,0.0002169250656152144,0.00010461508645676076,0.0002160484582418576,4.2505391320446506e-05,8.805631659924984e-05,756,27
L23,I. San Pedro,2018-10-06,-43.31333,-73.66167,1.0,Mosaic_20181003_20181016.nc,3,0.0010391848627477884,0.0038222861476242542,0.0013788921060040593,0.0025101506616920233,0.0015616780146956444,0.004317675717175007,0.0005155906546860933,0.001093573751859367,0.0003635442117229104,0.0007505481480620801,0.00010596975334919989,0.0002169250656152144,0.00010461508645676076,0.0002160484582418576,4.2505391320446506e-05,8.805631659924984e-05,756,27
L23,I. San Pedro,2018-10-10,-43.31333,-73.66167,,Mosaic_20181003_20181016.nc,7,0.0010391848627477884,0.0038222861476242542,0.0013788921060040593,0.0025101506616920233,0.0015616780146956444,0.004317675717175007,0.0005155906546860933,0.001093573751859367,0.0003635442117229104,0.0007505481480620801,0.00010596975334919989,0.0002169250656152144,0.00010461508645676076,0.0002160484582418576,4.2505391320446506e-05,8.805631659924984e-05,756,27
L23,I. San Pedro,2018-10-11,-43.31333,-73.66167,,Mosaic_20181018_20181031.nc,7,0.003757667262107134,0.004293662495911121,0.00455462234094739,0.005561117548495531,0.002434834837913513,0.0034966864623129368,0.00034232044708915055,0.0004844542418140918,0.00020400711218826473,0.00028840676532126963,5.6848086387617514e-05,8.07166361482814e-05,5.408124707173556e-05,7.739336433587596e-05,2.1651727365679108e-05,3.118788663414307e-05,756,345
L23,I. San Pedro,2018-10-23,-43.31333,-73.66167,,Mosaic_20181018_20181031.nc,5,0.003757667262107134,0.004293662495911121,0.00455462234094739,0.005561117548495531,0.002434834837913513,0.0034966864623129368,0.00034232044708915055,0.0004844542418140918,0.00020400711218826473,0.00028840676532126963,5.6848086387617514e-05,8.07166361482814e-05,5.408124707173556e-05,7.739336433587596e-05,2.1651727365679108e-05,3.118788663414307e-05,756,345
L23,I. San Pedro,2018-10-24,-43.31333,-73.66167,,Mosaic_20181018_20181031.nc,6,0.003757667262107134,0.004293662495911121,0.00455462234094739,0.005561117548495531,0.002434834837913513,0.0034966864623129368,0.00034232044708915055,0.0004844542418140918,0.00020400711218826473,0.00028840676532126963,5.6848086387617514e-05,8.07166361482814e-05,5.408124707173556e-05,7.739336433587596e-05,2.1651727365679108e-05,3.118788663414307e-05,756,345
L23,I. San Pedro,2018-10-26,-43.31333,-73.66167,0.0,Mosaic_20181018_20181031.nc,8,0.003757667262107134,0.004293662495911121,0.00455462234094739,0.005561117548495531,0.002434834837913513,0.0034966864623129368,0.00034232044708915055,0.0004844542418140918,0.00020400711218826473,0.00028840676532126963,5.6848086387617514e-05,8.07166361482814e-05,5.408124707173556e-05,7.739336433587596e-05,2.1651727365679108e-05,3.118788663414307e-05,756,345
L23,I. San Pedro,2018-11-01,-43.31333,-73.66167,,Mosaic_20181105_20181118.nc,4,0.0022722878493368626,0.008499090559780598,0.002213586587458849,0.0054375953041017056,0.0007270247442647815,0.004864808637648821,0.00013963086530566216,0.0009066426428034902,8.327043906319886e-05,0.0006550705875270069,2.219530324509833e-05,0.0001966043491847813,2.0868694264208898e-05,0.00019541864458005875,8.150236681103706e-06,7.912353612482548e-05,756,289
L23,I. San Pedro,2018-11-02,-43.31333,-73.66167,,Mosaic_20181105_20181118.nc,3,0.0022722878493368626,0.008499090559780598,0.002213586587458849,0.0054375953041017056,0.0007270247442647815,0.004864808637648821,0.00013963086530566216,0.0009066426428034902,8.327043906319886e-05,0.0006550705875270069,2.219530324509833e-05,0.0001966043491847813,2.0868694264208898e-05,0.00019541864458005875,8.150236681103706e-06,7.912353612482548e-05,756,289
L23,I. San Pedro,2018-11-03,-43.31333,-73.66167,0.0,Mosaic_20181105_20181118.nc,2,0.0022722878493368626,0.008499090559780598,0.002213586587458849,0.0054375953041017056,0.0007270247442647815,0.004864808637648821,0.00013963086530566216,0.0009066426428034902,8.327043906319886e-05,0.0006550705875270069,2.219530324509833e-05,0.0001966043491847813,2.0868694264208898e-05,0.00019541864458005875,8.150236681103706e-06,7.912353612482548e-05,756,289
L23,I. San Pedro,2018-11-08,-43.31333,-73.66167,1.0,Mosaic_20181105_20181118.nc,3,0.0022722878493368626,0.008499090559780598,0.002213586587458849,0.0054375953041017056,0.0007270247442647815,0.004864808637648821,0.00013963086530566216,0.0009066426428034902,8.327043906319886e-05,0.0006550705875270069,2.219530324509833e-05,0.0001966043491847813,2.0868694264208898e-05,0.00019541864458005875,8.150236681103706e-06,7.912353612482548e-05,756,289
L23,I. San Pedro,2018-11-09,-43.31333,-73.66167,,Mosaic_20181105_20181118.nc,4,0.0022722878493368626,0.008499090559780598,0.002213586587458849,0.0054375953041017056,0.0007270247442647815,0.004864808637648821,0.00013963086530566216,0.0009066426428034902,8.327043906319886e-05,0.0006550705875270069,2.219530324509833e-05,0.0001966043491847813,2.0868694264208898e-05,0.00019541864458005875,8.150236681103706e-06,7.912353612482548e-05,756,289
L23,I. San Pedro,2018-11-10,-43.31333,-73.66167,,Mosaic_20181105_20181118.nc,5,0.0022722878493368626,0.008499090559780598,0.002213586587458849,0.0054375953041017056,0.0007270247442647815,0.004864808637648821,0.00013963086530566216,0.0009066426428034902,8.327043906319886e-05,0.0006550705875270069,2.219530324509833e-05,0.0001966043491847813,2.0868694264208898e-05,0.00019541864458005875,8.150236681103706e-06,7.912353612482548e-05,756,289
L23,I. San Pedro,2018-11-23,-43.31333,-73.66167,,Mosaic_20181127_20181210.nc,4,0.003626593854278326,0.008768245577812195,0.004263651557266712,0.007650865241885185,0.0023924559354782104,0.005580403842031956,0.00037242649705149233,0.0007245915476232767,0.00022036238806322217,0.00042103882879018784,6.034937177901156e-05,0.00011213802645215765,5.7797442423179746e-05,0.00010897650645347312,2.3031883756630123e-05,4.375064963824116e-05,739,356
L23,I. San Pedro,2018-11-24,-43.31333,-73.66167,,Mosaic_20181127_20181210.nc,3,0.003626593854278326,0.008768245577812195,0.004263651557266712,0.007650865241885185,0.0023924559354782104,0.005580403842031956,0.00037242649705149233,0.0007245915476232767,0.00022036238806322217,0.00042103882879018784,6.034937177901156e-05,0.00011213802645215765,5.7797442423179746e-05,0.00010897650645347312,2.3031883756630123e-05,4.375064963824116e-05,739,356
L23,I. San Pedro,2018-11-26,-43.31333,-73.66167,0.0,Mosaic_20181127_20181210.nc,1,0.003626593854278326,0.008768245577812195,0.004263651557266712,0.007650865241885185,0.0023924559354782104,0.005580403842031956,0.00037242649705149233,0.0007245915476232767,0.00022036238806322217,0.00042103882879018784,6.034937177901156e-05,0.00011213802645215765,5.7797442423179746e-05,0.00010897650645347312,2.3031883756630123e-05,4.375064963824116e-05,739,356
L23,I. San Pedro,2018-12-04,-43.31333,-73.66167,,Mosaic_20181127_20181210.nc,7,0.003626593854278326,0.008768245577812195,0.004263651557266712,0.007650865241885185,0.0023924559354782104,0.005580403842031956,0.00037242649705149233,0.0007245915476232767,0.00022036238806322217,0.00042103882879018784,6.034937177901156e-05,0.00011213802645215765,5.7797442423179746e-05,0.00010897650645347312,2.3031883756630123e-05,4.375064963824116e-05,739,356
L23,I. San Pedro,2018-12-05,-43.31333,-73.66167,0.0,Mosaic_20181127_20181210.nc,8,0.003626593854278326,0.008768245577812195,0.004263651557266712,0.007650865241885185,0.0023924559354782104,0.005580403842031956,0.00037242649705149233,0.0007245915476232767,0.00022036238806322217,0.00042103882879018784,6.034937177901156e-05,0.00011213802645215765,5.7797442423179746e-05,0.00010897650645347312,2.3031883756630123e-05,4.375064963824116e-05,739,356
L23,I. San Pedro,2018-12-07,-43.31333,-73.66167,,Mosaic_20181127_20181210.nc,10,0.003626593854278326,0.008768245577812195,0.004263651557266712,0.007650865241885185,0.0023924559354782104,0.005580403842031956,0.00037242649705149233,0.0007245915476232767,0.00022036238806322217,0.00042103882879018784,6.034937177901156e-05,0.00011213802645215765,5.7797442423179746e-05,0.00010897650645347312,2.3031883756630123e-05,4.375064963824116e-05,739,356
L23,I. San Pedro,2018-12-08,-43.31333,-73.66167,0.0,Mosaic_20181217_20181230.nc,9,0.0006707975990138948,0.008888807147741318,0.0010242399293929338,0.006682717241346836,0.001929213060066104,0.004114598501473665,0.000821510620880872,0.001145650283433497,0.0005829514120705426,0.000878151913639158,0.00017603614833205938,0.00028430778183974326,0.0001727190101519227,0.0002828764554578811,7.05387064954266e-05,0.0001166185102192685,756,345
L23,I. San Pedro,2018-12-19,-43.31333,-73.66167,,Mosaic_20181217_20181230.nc,2,0.0006707975990138948,0.008888807147741318,0.0010242399293929338,0.006682717241346836,0.001929213060066104,0.004114598501473665,0.000821510620880872,0.001145650283433497,0.0005829514120705426,0.000878151913639158,0.00017603614833205938,0.00028430778183974326,0.0001727190101519227,0.0002828764554578811,7.05387064954266e-05,0.0001166185102192685,756,345
L23,I. San Pedro,2018-12-20,-43.31333,-73.66167,,Mosaic_20181217_20181230.nc,3,0.0006707975990138948,0.008888807147741318,0.0010242399293929338,0.006682717241346836,0.001929213060066104,0.004114598501473665,0.000821510620880872,0.001145650283433497,0.0005829514120705426,0.000878151913639158,0.00017603614833205938,0.00028430778183974326,0.0001727190101519227,0.0002828764554578811,7.05387064954266e-05,0.0001166185102192685,756,345
L23,I. San Pedro,2018-12-22,-43.31333,-73.66167,2.0,Mosaic_20181217_20181230.nc,5,0.0006707975990138948,0.008888807147741318,0.0010242399293929338,0.006682717241346836,0.001929213060066104,0.004114598501473665,0.000821510620880872,0.001145650283433497,0.0005829514120705426,0.000878151913639158,0.00017603614833205938,0.00028430778183974326,0.0001727190101519227,0.0002828764554578811,7.05387064954266e-05,0.0001166185102192685,756,345
L23,I. San Pedro,2019-01-02,-43.31333,-73.66167,,Mosaic_20190109_20190122.nc,7,0.001159236766397953,0.0025508434046059847,0.0017715520225465298,0.003995798993855715,0.0017992330249398947,0.003223394975066185,0.00032328866655007005,0.0004505047691054642,0.0001890170096885413,0.00026391595019958913,5.0244001613464206e-05,7.115209882613271e-05,4.786404315382242e-05,6.83550606481731e-05,1.891157080535777e-05,2.733177097979933e-05,736,344
L23,I. San Pedro,2019-01-03,-43.31333,-73.66167,3.0,Mosaic_20190109_20190122.nc,6,0.001159236766397953,0.0025508434046059847,0.0017715520225465298,0.003995798993855715,0.0017992330249398947,0.003223394975066185,0.00032328866655007005,0.0004505047691054642,0.0001890170096885413,0.00026391595019958913,5.0244001613464206e-05,7.115209882613271e-05,4.786404315382242e-05,6.83550606481731e-05,1.891157080535777e-05,2.733177097979933e-05,736,344
L23,I. San Pedro,2019-01-04,-43.31333,-73.66167,,Mosaic_20190109_20190122.nc,5,0.001159236766397953,0.0025508434046059847,0.0017715520225465298,0.003995798993855715,0.0017992330249398947,0.003223394975066185,0.00032328866655007005,0.0004505047691054642,0.0001890170096885413,0.00026391595019958913,5.0244001613464206e-05,7.115209882613271e-05,4.786404315382242e-05,6.83550606481731e-05,1.891157080535777e-05,2.733177097979933e-05,736,344
L23,I. San Pedro,2019-01-05,-43.31333,-73.66167,,Mosaic_20190109_20190122.nc,4,0.001159236766397953,0.0025508434046059847,0.0017715520225465298,0.003995798993855715,0.0017992330249398947,0.003223394975066185,0.00032328866655007005,0.0004505047691054642,0.0001890170096885413,0.00026391595019958913,5.0244001613464206e-05,7.115209882613271e-05,4.786404315382242e-05,6.83550606481731e-05,1.891157080535777e-05,2.733177097979933e-05,736,344
