ac,track,species,fold,r2,rmse,mae
C2RCC,C2RCC_roms,Dinophysis_norvegica,43,0.24707,182.66356,122.0979
C2RCC,C2RCC_roms,Dinophysis_norvegica,44,0.29398,200.02185,121.54357
C2RCC,C2RCC_roms,Dinophysis_norvegica,45,0.32611,195.73196,123.29461
C2RCC,C2RCC_roms,Dinophysis_norvegica,46,0.31767,180.64595,122.92433
C2RCC,C2RCC_roms,Dinophysis_norvegica,47,0.3162,178.0799,115.83401
C2RCC,C2RCC_roms,Dinophysis_norvegica,48,0.34419,202.86301,124.96776
C2RCC,C2RCC_roms,Dinophysis_norvegica,49,0.27612,202.01458,133.71567
C2RCC,C2RCC_only,Karenia,0,0.41782,5189.43748,2393.69397
C2RCC,C2RCC_only,Karenia,1,0.40618,4137.06521,2335.51132
C2RCC,C2RCC_only,Karenia,2,0.38328,5153.99377,2334.95234
C2RCC,C2RCC_only,Karenia,3,0.41563,3797.21121,2229.24415
C2RCC,C2RCC_only,Karenia,4,0.4057,4340.48542,2417.23976
C2RCC,C2RCC_only,Karenia,5,0.38478,4145.3647,2311.5745
C2RCC,C2RCC_only,Karenia,6,0.39547,4002.39243,2278.50764
C2RCC,C2RCC_only,Karenia,7,0.37378,4024.22005,2335.73163
C2RCC,C2RCC_only,Karenia,8,0.42606,3408.3021,2108.02569
C2RCC,C2RCC_only,Karenia,9,0.39462,4715.71831,2176.30803
C2RCC,C2RCC_only,Karenia,10,0.40737,2974.50399,2058.77386
C2RCC,C2RCC_only,Karenia,11,0.43822,3229.47278,2213.06861
C2RCC,C2RCC_only,Karenia,12,0.41219,3708.70436,2190.58586
C2RCC,C2RCC_only,Karenia,13,0.40386,5156.00346,2404.78368
C2RCC,C2RCC_only,Karenia,14,0.41656,3168.37254,2092.49553
C2RCC,C2RCC_only,Karenia,15,0.39175,3284.62276,2153.27968
C2RCC,C2RCC_only,Karenia,16,0.41715,3231.3146,2054.09217
C2RCC,C2RCC_only,Karenia,17,0.41221,5191.80709,2319.05236
C2RCC,C2RCC_only,Karenia,18,0.42409,3729.07974,2182.37194
C2RCC,C2RCC_only,Karenia,19,0.44232,3908.89375,2195.69
C2RCC,C2RCC_only,Karenia,20,0.43878,3123.75528,2033.03644
C2RCC,C2RCC_only,Karenia,21,0.39919,4265.53256,2355.99577
C2RCC,C2RCC_only,Karenia,22,0.4394,4876.49921,2173.81647
C2RCC,C2RCC_only,Karenia,23,0.42475,3122.39825,2138.83341
C2RCC,C2RCC_only,Karenia,24,0.38383,3928.88238,2338.84376
C2RCC,C2RCC_only,Karenia,25,0.45837,2861.73146,2045.06503
C2RCC,C2RCC_only,Karenia,26,0.46349,3091.14282,1990.94818
C2RCC,C2RCC_only,Karenia,27,0.42067,3481.93877,2174.05745
C2RCC,C2RCC_only,Karenia,28,0.39181,3987.14277,2258.68835
C2RCC,C2RCC_only,Karenia,29,0.44719,4275.90603,2313.3809
C2RCC,C2RCC_only,Karenia,30,0.45698,3249.08608,2124.1207
C2RCC,C2RCC_only,Karenia,31,0.42576,3160.7823,2054.30986
C2RCC,C2RCC_only,Karenia,32,0.43185,3459.74402,2150.82317
C2RCC,C2RCC_only,Karenia,33,0.43181,3826.50162,2272.9328
C2RCC,C2RCC_only,Karenia,34,0.39332,5248.58126,2399.86247
C2RCC,C2RCC_only,Karenia,35,0.41242,3774.96232,2275.07996
C2RCC,C2RCC_only,Karenia,36,0.42559,3237.49886,2136.76727
C2RCC,C2RCC_only,Karenia,37,0.37624,4942.52125,2133.52851
C2RCC,C2RCC_only,Karenia,38,0.36751,3803.8957,2348.75966
C2RCC,C2RCC_only,Karenia,39,0.42049,3503.55911,2089.56429
C2RCC,C2RCC_only,Karenia,40,0.38042,3716.92454,2260.72334
C2RCC,C2RCC_only,Karenia,41,0.44601,3949.96345,2108.8806
C2RCC,C2RCC_only,Karenia,42,0.39346,4133.78897,2271.65197
C2RCC,C2RCC_only,Karenia,43,0.41953,3195.45414,2165.9279
C2RCC,C2RCC_only,Karenia,44,0.40887,3477.72418,2157.41616
C2RCC,C2RCC_only,Karenia,45,0.42121,3759.89034,2156.886
C2RCC,C2RCC_only,Karenia,46,0.40462,3455.4736,2227.24755
C2RCC,C2RCC_only,Karenia,47,0.4177,4042.09682,2412.47482
C2RCC,C2RCC_only,Karenia,48,0.38116,3451.7158,2210.31448
C2RCC,C2RCC_only,Karenia,49,0.38776,4378.87194,2373.94471
C2RCC,C2RCC_roms,Karenia,0,0.55119,4794.13262,2156.26916
C2RCC,C2RCC_roms,Karenia,1,0.53414,3561.77153,2086.50623
C2RCC,C2RCC_roms,Karenia,2,0.55798,4753.91144,2069.86566
C2RCC,C2RCC_roms,Karenia,3,0.56188,3240.5906,1975.50273
C2RCC,C2RCC_roms,Karenia,4,0.56695,3613.07642,2086.21338
C2RCC,C2RCC_roms,Karenia,5,0.51134,3628.0544,2099.4123
C2RCC,C2RCC_roms,Karenia,6,0.53387,3402.09149,2057.53787
C2RCC,C2RCC_roms,Karenia,7,0.53921,3279.84414,2011.17985
C2RCC,C2RCC_roms,Karenia,8,0.55167,2993.87657,1916.53165
C2RCC,C2RCC_roms,Karenia,9,0.54905,4269.83353,1899.17598
C2RCC,C2RCC_roms,Karenia,10,0.52792,2563.06458,1819.02713
C2RCC,C2RCC_roms,Karenia,11,0.59519,2650.76915,1879.89529
C2RCC,C2RCC_roms,Karenia,12,0.53711,3217.44107,1937.71814
C2RCC,C2RCC_roms,Karenia,13,0.53434,4750.33483,2128.34535
C2RCC,C2RCC_roms,Karenia,14,0.56044,2747.84072,1814.8605
C2RCC,C2RCC_roms,Karenia,15,0.558,2713.25845,1813.74773
C2RCC,C2RCC_roms,Karenia,16,0.55268,2631.70551,1799.85046
C2RCC,C2RCC_roms,Karenia,17,0.55803,4691.28412,2055.9092
C2RCC,C2RCC_roms,Karenia,18,0.59557,2976.53385,1831.95492
C2RCC,C2RCC_roms,Karenia,19,0.59532,3178.27943,1913.65
C2RCC,C2RCC_roms,Karenia,20,0.58311,2685.28909,1795.22083
C2RCC,C2RCC_roms,Karenia,21,0.59158,3542.36386,2010.46545
C2RCC,C2RCC_roms,Karenia,22,0.57149,4534.74759,1937.46697
C2RCC,C2RCC_roms,Karenia,23,0.56115,2707.36152,1890.75411
C2RCC,C2RCC_roms,Karenia,24,0.53324,3328.7941,2057.3825
C2RCC,C2RCC_roms,Karenia,25,0.58563,2375.4376,1774.2605
C2RCC,C2RCC_roms,Karenia,26,0.59142,2703.74086,1768.56324
C2RCC,C2RCC_roms,Karenia,27,0.59776,2825.3063,1897.10805
C2RCC,C2RCC_roms,Karenia,28,0.53881,3405.62403,2019.47767
C2RCC,C2RCC_roms,Karenia,29,0.57568,3768.83029,2053.71492
C2RCC,C2RCC_roms,Karenia,30,0.60684,2778.77869,1840.6164
C2RCC,C2RCC_roms,Karenia,31,0.56753,2684.64083,1809.65209
C2RCC,C2RCC_roms,Karenia,32,0.5664,2834.39329,1892.79297
C2RCC,C2RCC_roms,Karenia,33,0.59348,3137.44994,1942.7036
C2RCC,C2RCC_roms,Karenia,34,0.53451,4740.1706,2114.1989
C2RCC,C2RCC_roms,Karenia,35,0.5456,3137.42347,1965.45747
C2RCC,C2RCC_roms,Karenia,36,0.55627,2692.53488,1855.79694
C2RCC,C2RCC_roms,Karenia,37,0.52431,4480.08691,1918.58027
C2RCC,C2RCC_roms,Karenia,38,0.52709,3216.43924,2036.56708
C2RCC,C2RCC_roms,Karenia,39,0.5471,3005.74992,1856.58959
C2RCC,C2RCC_roms,Karenia,40,0.51925,3181.02297,1998.23894
C2RCC,C2RCC_roms,Karenia,41,0.56997,3501.28031,1914.64056
C2RCC,C2RCC_roms,Karenia,42,0.5546,3434.1309,1957.09582
C2RCC,C2RCC_roms,Karenia,43,0.55648,2841.85489,1902.26999
C2RCC,C2RCC_roms,Karenia,44,0.56858,2828.90526,1843.66892
C2RCC,C2RCC_roms,Karenia,45,0.5628,3239.63473,1954.38823
C2RCC,C2RCC_roms,Karenia,46,0.56346,2904.27455,1908.36624
C2RCC,C2RCC_roms,Karenia,47,0.57212,3445.1942,2131.81148
C2RCC,C2RCC_roms,Karenia,48,0.5422,3002.18139,1911.87866
C2RCC,C2RCC_roms,Karenia,49,0.5549,3721.1449,2061.16985
C2RCC,C2RCC_only,Pseudo-nitzschia,0,0.29411,19302.87822,6012.84894
C2RCC,C2RCC_only,Pseudo-nitzschia,1,0.22562,27805.21357,7039.92559
C2RCC,C2RCC_only,Pseudo-nitzschia,2,0.27231,19590.28771,5491.3861
C2RCC,C2RCC_only,Pseudo-nitzschia,3,0.27025,12659.27957,4517.25988
C2RCC,C2RCC_only,Pseudo-nitzschia,4,0.23802,12846.24941,4811.0359
C2RCC,C2RCC_only,Pseudo-nitzschia,5,0.3232,16737.73399,5116.26508
C2RCC,C2RCC_only,Pseudo-nitzschia,6,0.26151,21139.63903,6089.67239
C2RCC,C2RCC_only,Pseudo-nitzschia,7,0.24668,7558.59446,4377.64856
C2RCC,C2RCC_only,Pseudo-nitzschia,8,0.22331,18502.03072,5753.61937
C2RCC,C2RCC_only,Pseudo-nitzschia,9,0.23041,10204.44792,5054.25247
C2RCC,C2RCC_only,Pseudo-nitzschia,10,0.30342,8292.6011,4376.26315
C2RCC,C2RCC_only,Pseudo-nitzschia,11,0.25174,17707.06247,5319.72052
C2RCC,C2RCC_only,Pseudo-nitzschia,12,0.27531,19499.2192,5906.629
C2RCC,C2RCC_only,Pseudo-nitzschia,13,0.18646,26581.01359,6415.09679
C2RCC,C2RCC_only,Pseudo-nitzschia,14,0.24845,8659.47455,4639.6909
C2RCC,C2RCC_only,Pseudo-nitzschia,15,0.28856,20721.73479,5867.30615
C2RCC,C2RCC_only,Pseudo-nitzschia,16,0.26905,18168.00062,5862.71929
C2RCC,C2RCC_only,Pseudo-nitzschia,17,0.2587,13326.16188,5240.9168
C2RCC,C2RCC_only,Pseudo-nitzschia,18,0.30583,14410.4764,5283.88331
C2RCC,C2RCC_only,Pseudo-nitzschia,19,0.27128,26239.83466,6437.72085
C2RCC,C2RCC_only,Pseudo-nitzschia,20,0.28022,24807.56087,5893.69499
C2RCC,C2RCC_only,Pseudo-nitzschia,21,0.27443,13017.67775,5016.86623
C2RCC,C2RCC_only,Pseudo-nitzschia,22,0.24615,24969.10455,6473.90855
C2RCC,C2RCC_only,Pseudo-nitzschia,23,0.25802,25696.92757,5983.95518
C2RCC,C2RCC_only,Pseudo-nitzschia,24,0.20367,14944.77388,5699.13075
C2RCC,C2RCC_only,Pseudo-nitzschia,25,0.23818,19790.01345,5787.81759
C2RCC,C2RCC_only,Pseudo-nitzschia,26,0.27208,11983.23426,4756.77546
C2RCC,C2RCC_only,Pseudo-nitzschia,27,0.32773,13465.94055,4683.74801
C2RCC,C2RCC_only,Pseudo-nitzschia,28,0.26968,28867.91071,6530.65496
C2RCC,C2RCC_only,Pseudo-nitzschia,29,0.27523,19909.07891,5599.08825
C2RCC,C2RCC_only,Pseudo-nitzschia,30,0.20855,20173.07399,5690.0241
C2RCC,C2RCC_only,Pseudo-nitzschia,31,0.27566,18150.96687,6224.89977
C2RCC,C2RCC_only,Pseudo-nitzschia,32,0.27785,20409.0909,5047.47094
C2RCC,C2RCC_only,Pseudo-nitzschia,33,0.19367,8203.64532,4657.21127
C2RCC,C2RCC_only,Pseudo-nitzschia,34,0.27295,16442.48748,4978.44527
C2RCC,C2RCC_only,Pseudo-nitzschia,35,0.24731,20884.04529,5459.69561
C2RCC,C2RCC_only,Pseudo-nitzschia,36,0.29475,24975.89492,6687.24422
C2RCC,C2RCC_only,Pseudo-nitzschia,37,0.25193,23815.1382,6438.82928
C2RCC,C2RCC_only,Pseudo-nitzschia,38,0.20288,31676.91292,7254.79891
C2RCC,C2RCC_only,Pseudo-nitzschia,39,0.25557,11317.4011,5014.03464
C2RCC,C2RCC_only,Pseudo-nitzschia,40,0.25221,16492.69344,5555.01955
C2RCC,C2RCC_only,Pseudo-nitzschia,41,0.25829,14231.65867,5170.14144
C2RCC,C2RCC_only,Pseudo-nitzschia,42,0.24566,20523.83128,5617.26461
C2RCC,C2RCC_only,Pseudo-nitzschia,43,0.28709,21519.99501,5899.75362
C2RCC,C2RCC_only,Pseudo-nitzschia,44,0.19228,17030.30236,5150.08353
C2RCC,C2RCC_only,Pseudo-nitzschia,45,0.28367,18352.34836,6006.75386
C2RCC,C2RCC_only,Pseudo-nitzschia,46,0.26009,26072.6592,6595.84456
C2RCC,C2RCC_only,Pseudo-nitzschia,47,0.23605,22104.63385,6061.60515
C2RCC,C2RCC_only,Pseudo-nitzschia,48,0.19933,26621.94065,6112.84026
C2RCC,C2RCC_only,Pseudo-nitzschia,49,0.2768,8509.27199,4665.82016
C2RCC,C2RCC_roms,Pseudo-nitzschia,0,0.48659,12705.2462,4828.03826
C2RCC,C2RCC_roms,Pseudo-nitzschia,1,0.47432,21542.57223,5903.91463
C2RCC,C2RCC_roms,Pseudo-nitzschia,2,0.49489,12080.22399,4323.30119
C2RCC,C2RCC_roms,Pseudo-nitzschia,3,0.41027,8312.57777,3857.68295
C2RCC,C2RCC_roms,Pseudo-nitzschia,4,0.40011,9787.75026,4124.51027
C2RCC,C2RCC_roms,Pseudo-nitzschia,5,0.45171,13675.06049,4574.71778
C2RCC,C2RCC_roms,Pseudo-nitzschia,6,0.43305,13275.19528,5082.06887
C2RCC,C2RCC_roms,Pseudo-nitzschia,7,0.38099,6692.53898,3876.94754
C2RCC,C2RCC_roms,Pseudo-nitzschia,8,0.40472,16148.82115,5164.35095
C2RCC,C2RCC_roms,Pseudo-nitzschia,9,0.39496,8158.28283,4212.1222
C2RCC,C2RCC_roms,Pseudo-nitzschia,10,0.40632,7703.29109,4009.17949
C2RCC,C2RCC_roms,Pseudo-nitzschia,11,0.44938,13173.00592,4555.63331
C2RCC,C2RCC_roms,Pseudo-nitzschia,12,0.51518,13206.1929,4711.65123
C2RCC,C2RCC_roms,Pseudo-nitzschia,13,0.45306,18888.86025,5123.05765
C2RCC,C2RCC_roms,Pseudo-nitzschia,14,0.39286,7971.14766,4155.60798
C2RCC,C2RCC_roms,Pseudo-nitzschia,15,0.49463,11432.28225,4588.42437
C2RCC,C2RCC_roms,Pseudo-nitzschia,16,0.44282,15398.11617,5221.25177
C2RCC,C2RCC_roms,Pseudo-nitzschia,17,0.4234,10704.425,4581.83481
C2RCC,C2RCC_roms,Pseudo-nitzschia,18,0.49876,9419.8091,4288.9368
C2RCC,C2RCC_roms,Pseudo-nitzschia,19,0.46395,19059.51243,5457.00942
C2RCC,C2RCC_roms,Pseudo-nitzschia,20,0.50182,16220.73534,4701.45941
C2RCC,C2RCC_roms,Pseudo-nitzschia,21,0.49435,10076.26594,4199.71701
C2RCC,C2RCC_roms,Pseudo-nitzschia,22,0.50707,14734.26104,4908.41033
C2RCC,C2RCC_roms,Pseudo-nitzschia,23,0.49185,17040.45323,4731.47563
C2RCC,C2RCC_roms,Pseudo-nitzschia,24,0.39917,10722.38495,4859.6697
C2RCC,C2RCC_roms,Pseudo-nitzschia,25,0.49378,13124.14848,4601.98861
C2RCC,C2RCC_roms,Pseudo-nitzschia,26,0.44897,6613.46312,3882.58407
C2RCC,C2RCC_roms,Pseudo-nitzschia,27,0.49006,9763.5742,3927.55556
C2RCC,C2RCC_roms,Pseudo-nitzschia,28,0.48509,20285.3874,5359.79954
C2RCC,C2RCC_roms,Pseudo-nitzschia,29,0.46543,16007.69812,4861.04465
C2RCC,C2RCC_roms,Pseudo-nitzschia,30,0.45953,12625.69419,4552.62947
C2RCC,C2RCC_roms,Pseudo-nitzschia,31,0.41831,12982.85872,5150.88846
C2RCC,C2RCC_roms,Pseudo-nitzschia,32,0.46411,14726.07406,4296.01353
C2RCC,C2RCC_roms,Pseudo-nitzschia,33,0.37312,7176.50197,4125.71826
C2RCC,C2RCC_roms,Pseudo-nitzschia,34,0.45788,9891.82026,4097.93298
C2RCC,C2RCC_roms,Pseudo-nitzschia,35,0.44686,14467.2351,4545.87945
C2RCC,C2RCC_roms,Pseudo-nitzschia,36,0.51682,18318.52078,5515.75416
C2RCC,C2RCC_roms,Pseudo-nitzschia,37,0.47989,16930.20229,5250.88908
C2RCC,C2RCC_roms,Pseudo-nitzschia,38,0.46923,24024.35741,6125.20504
C2RCC,C2RCC_roms,Pseudo-nitzschia,39,0.3867,9929.98145,4432.43292
C2RCC,C2RCC_roms,Pseudo-nitzschia,40,0.4798,11719.64732,4509.87931
C2RCC,C2RCC_roms,Pseudo-nitzschia,41,0.41289,11296.58136,4427.4178
C2RCC,C2RCC_roms,Pseudo-nitzschia,42,0.41424,11728.71993,4535.59948
C2RCC,C2RCC_roms,Pseudo-nitzschia,43,0.46988,12797.24837,4638.81492
C2RCC,C2RCC_roms,Pseudo-nitzschia,44,0.35065,15492.10963,4624.19262
C2RCC,C2RCC_roms,Pseudo-nitzschia,45,0.50652,12018.45417,4579.45107
C2RCC,C2RCC_roms,Pseudo-nitzschia,46,0.5453,17343.40284,5085.78289
C2RCC,C2RCC_roms,Pseudo-nitzschia,47,0.48035,16059.71877,4923.41808
C2RCC,C2RCC_roms,Pseudo-nitzschia,48,0.43249,19847.75699,5147.70217
C2RCC,C2RCC_roms,Pseudo-nitzschia,49,0.40862,7766.96792,4263.17415
